,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3858,15596811,Mitchell,667,France,Male,36,8,139753.35,1,1,0,79871.16,0
3859,15761854,Burn,746,France,Female,24,4,0.00,1,0,1,94105.00,0
3860,15769402,Carpenter,667,France,Male,27,7,156811.74,1,1,1,149402.59,0
3861,15765732,Simmons,564,Spain,Female,24,6,149592.14,1,1,1,153771.80,0
3862,15763218,Akeroyd,661,France,Female,41,1,0.00,2,0,1,131300.68,0
3863,15641413,Crawford,587,Germany,Female,49,7,155393.98,2,1,0,13308.20,1
3864,15589698,De Luca,555,Germany,Male,42,6,107104.50,1,1,1,41304.44,1
3865,15776051,Kao,551,France,Female,45,6,0.00,2,1,1,51143.43,0
3866,15716347,Griffin,663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0
3867,15711254,Retana,452,France,Female,35,7,0.00,2,1,0,164241.67,0
3868,15593636,Cardus,657,France,Female,39,4,80293.81,1,1,0,97192.76,0
3869,15729224,Jennings,710,France,Female,37,5,0.00,2,1,0,115403.31,0
3870,15681115,Iroawuchi,787,Spain,Male,39,10,108935.39,1,1,1,101168.30,0
3871,15619953,Efremov,662,Spain,Female,42,6,105021.28,1,1,0,48242.38,0
3872,15669782,Chu,820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1
3873,15813681,Zito,786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0
3874,15683471,Hansen,691,France,Male,38,7,0.00,2,0,0,81617.40,0
3875,15792525,Lei,628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1
3876,15702416,Cecil,734,France,Male,43,7,107805.67,1,0,0,182505.68,0
3877,15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
3878,15684722,Fraser,490,France,Male,34,5,122952.90,2,0,0,154360.97,0
3879,15611331,Niu,511,France,Female,46,1,0.00,1,1,1,115779.48,1
3880,15729238,Peng,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1
3881,15672053,Mistry,526,Spain,Male,38,2,0.00,2,0,0,58010.98,0
3882,15799357,Armfield,727,France,Male,35,5,136364.46,1,0,0,142754.71,0
3883,15621021,Dwyer,687,Spain,Female,40,1,0.00,2,1,0,8207.36,0
3884,15579208,Chikezie,550,France,Female,48,6,0.00,2,1,1,191870.28,0
3885,15576680,Stevenson,736,France,Male,29,4,0.00,2,0,0,51705.01,0
3886,15798960,Meng,680,France,Male,33,2,108393.35,1,0,1,39057.67,0
3887,15730810,Storey,613,Spain,Male,44,9,100524.69,1,1,1,47298.95,0
3888,15795747,Sheppard,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0
3889,15778368,Allan,552,Germany,Male,50,4,121175.56,1,1,0,117505.07,1
3890,15667046,Tseng,694,Spain,Male,38,7,121527.40,1,1,0,113481.02,0
3891,15711635,Chu,788,Germany,Female,42,6,138650.49,2,1,0,64746.07,0
3892,15756535,Chibugo,733,Germany,Male,39,5,91538.51,1,1,1,93783.00,0
3893,15741416,Yegorov,707,France,Male,42,2,16893.59,1,1,1,77502.56,0
3894,15631882,Yeh,688,Germany,Male,45,9,103399.87,1,0,0,129870.93,0
3895,15588670,Despeissis,705,Spain,Female,40,5,203715.15,1,1,0,179978.68,1
3896,15572626,Mackenzie,620,Spain,Male,44,8,0.00,2,1,1,15627.51,0
3897,15580148,Welch,750,Germany,Male,40,5,168286.81,3,1,0,20451.99,1
3898,15594815,Aleshire,807,France,Male,35,3,174790.15,1,1,1,600.36,0
3899,15798844,Chijindum,678,France,Male,54,7,128914.97,1,0,0,191746.23,1
3900,15594762,Pisani,827,Spain,Male,46,1,183276.32,1,1,1,13460.27,0
3901,15634974,Seppelt,614,France,Female,37,8,75150.34,4,0,1,131766.67,1
3902,15722599,Nelson,751,France,Female,37,9,183613.66,2,0,0,49734.94,0
3903,15708048,Burn,631,France,Female,34,4,124379.14,1,1,0,106892.91,0
3904,15569098,Winifred,627,France,Male,44,6,153548.12,1,0,0,35300.08,1
3905,15572777,Meng,780,Spain,Male,47,7,86006.21,1,1,1,37973.13,0
3906,15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
3907,15749947,Black,665,France,Female,44,7,0.00,2,1,1,66548.58,0
3908,15706899,Ma,559,France,Male,34,4,0.00,2,1,1,66721.98,0
3909,15756932,Caldwell,696,Spain,Female,36,7,0.00,2,1,1,82298.59,0
3910,15736990,Chuang,537,France,Male,28,3,157842.07,1,1,0,86911.49,0
3911,15631721,Millar,691,Germany,Male,38,9,163965.69,2,0,1,103511.26,0
3912,15751158,Mashman,571,France,Female,42,4,108825.34,3,1,0,55558.51,1
3913,15698285,Ting,676,France,Female,41,4,101457.14,1,1,1,79101.67,0
3914,15795936,Lung,560,France,Male,50,3,0.00,2,1,0,84531.79,0
3915,15703544,Hung,559,Spain,Male,34,0,0.00,1,1,0,182988.94,0
3916,15704053,T'ang,710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1
3917,15615624,De Salis,605,France,Female,28,6,0.00,2,0,0,159508.52,0
3918,15656188,Davis,584,Spain,Female,30,5,0.00,2,1,1,185201.58,0
3919,15672481,Ulyanov,641,France,Male,37,6,0.00,2,1,0,45309.24,0
3920,15697214,Korovin,686,Spain,Female,36,5,0.00,2,1,1,152979.14,0
3921,15594878,Thompson,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
3922,15645355,Macleod,677,Germany,Male,34,3,126729.41,1,1,1,26106.39,1
3923,15627352,Bulgakov,459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1
3924,15769703,West,550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1
3925,15723153,Wearing,708,Spain,Male,33,3,0.00,2,1,0,138613.21,0
3926,15628947,Praed,693,France,Female,38,3,0.00,2,0,0,78133.48,1
3927,15782364,Bevan,521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0
3928,15749951,Sacco,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
3929,15805955,L?,638,France,Female,48,10,138333.03,1,1,1,47679.14,0
3930,15660200,Mai,551,France,Male,31,1,0.00,2,1,1,185105.44,0
3931,15692819,Toscani,665,Germany,Male,32,1,132178.67,1,0,0,11865.76,0
3932,15732778,Templeman,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
3933,15799924,Sanchez,668,Spain,Male,43,1,147167.25,1,0,0,141679.73,0
3934,15654408,Kharitonova,562,Spain,Male,41,5,165445.04,2,1,0,85787.31,0
3935,15737977,Aksyonov,527,France,Female,25,6,0.00,2,0,1,96758.58,0
3936,15789313,Ugorji,595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1
3937,15650442,Hsieh,644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1
3938,15799494,Forster,850,Germany,Male,44,3,140393.65,2,0,1,186285.52,0
3939,15773456,Lazareva,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
3940,15719950,Sutherland,682,France,Male,61,10,73688.20,1,1,1,172141.33,0
3941,15683007,Torode,739,Germany,Female,25,5,113113.12,1,1,0,129181.27,0
3942,15718769,Fallaci,557,Spain,Male,36,1,113110.26,1,1,0,98413.10,0
3943,15723169,Williams,640,France,Female,31,9,138857.59,1,1,0,48640.77,0
3944,15565879,Riley,845,France,Female,28,9,0.00,2,1,1,56185.98,0
3945,15806967,Simmons,778,France,Female,65,7,0.00,1,1,1,77867.23,0
3946,15590876,Knupp,764,France,Female,24,7,106234.02,1,0,0,115676.38,0
3947,15585198,Bergamaschi,715,France,Male,41,4,94267.90,1,0,1,152821.12,1
3948,15656710,Cocci,613,France,Male,40,4,0.00,1,0,0,151325.24,0
3949,15573893,Barry,569,Germany,Male,25,9,173459.45,2,1,1,44381.06,0
3950,15733032,Butler,651,Spain,Male,47,2,0.00,2,1,1,119808.64,0
3951,15700656,Balashova,662,France,Male,32,9,0.00,2,0,0,65089.38,0
3952,15743893,Alexeyeva,471,France,Male,42,3,164951.56,1,1,0,190531.77,0
3953,15626983,Ledford,605,Spain,Female,48,6,0.00,2,1,1,40062.99,0
3954,15811958,Medland,850,Germany,Male,44,2,112755.34,2,0,0,158171.36,0
3955,15695819,Bidwill,504,Germany,Male,43,5,134740.19,2,1,0,181430.91,0
3956,15687527,Yobachukwu,638,Spain,Male,35,1,0.00,2,1,0,165370.66,0
3957,15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0
3958,15663441,Golibe,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1
3959,15600700,Pan,523,Germany,Male,63,6,116227.27,1,1,1,119404.63,0
3960,15740164,Genovesi,715,France,Female,33,3,85227.84,1,1,1,68087.15,0
3961,15614643,Chifo,731,Spain,Female,39,2,0.00,2,1,0,136737.13,0
3962,15573628,Greene,751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1
3963,15729454,Gorbunov,465,France,Male,33,8,0.00,2,1,0,177668.55,0
3964,15618437,Singleton,567,Spain,Male,34,10,0.00,2,0,1,161571.79,0
3965,15794939,Chiu,783,France,Female,72,5,121215.90,2,1,1,105206.48,0
3966,15599722,Chia,609,Spain,Female,43,6,86053.52,2,1,1,113276.46,1
3967,15805671,Louis,648,France,Male,32,0,0.00,1,0,1,117323.31,0
3968,15654390,He,640,France,Male,33,7,154575.76,1,1,0,25722.28,1
3969,15606076,Golubev,718,Germany,Male,63,7,123204.88,1,1,1,100538.80,0
3970,15596984,Pinto,629,France,Female,31,6,0.00,1,1,1,16447.60,1
3971,15754940,Descoteaux,597,Spain,Male,43,2,85162.26,1,0,1,5104.08,1
3972,15795738,Owens,789,France,Male,31,4,175477.15,1,1,1,172832.90,0
3973,15601550,Genovesi,595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0
3974,15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,0
3975,15633227,Kenechukwu,518,France,Female,28,9,85146.36,1,0,0,2803.89,0
3976,15636684,Kirkland,727,France,Male,34,10,0.00,2,1,1,198637.34,0
3977,15599869,Dyson,728,Spain,Female,29,1,0.00,1,1,1,83056.22,0
3978,15713673,T'ien,494,France,Female,33,1,137853.00,1,0,1,90273.85,0
3979,15619436,Pan,700,France,Female,32,3,0.00,1,0,0,95740.37,0
3980,15618936,MacDonald,688,France,Female,51,5,0.00,1,1,0,91624.11,1
3981,15747867,Trevisani,583,France,Male,24,9,135125.28,1,0,0,89801.90,0
3982,15683553,O'Brien,788,France,Female,33,5,0.00,2,0,0,116978.19,0
3983,15781326,Ford,636,France,Male,35,9,95478.17,1,0,0,169286.74,0
3984,15712568,Angelo,515,Spain,Male,40,10,121355.99,1,1,0,138360.29,0
3985,15739054,Y?,654,France,Female,29,4,96974.97,1,0,1,141404.07,0
3986,15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
3987,15702968,Artemieva,733,Germany,Male,74,3,106545.53,1,1,1,134589.58,0
3988,15672692,Yin,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
3989,15705383,Shen,642,France,Male,35,4,125476.31,1,1,1,91775.51,0
3990,15794661,Liu,674,Spain,Male,32,2,0.00,2,1,0,140579.17,0
3991,15634359,Dyer,639,Germany,Female,41,5,98635.77,1,1,0,199970.74,0
3992,15622289,Rizzo,605,Spain,Female,36,9,0.00,2,0,1,35521.63,0
3993,15725906,Hankinson,665,Spain,Female,51,8,0.00,1,1,1,38928.48,1
3994,15573769,Fiorentini,764,France,Female,24,7,0.00,2,1,0,186105.99,0
3995,15690733,Angelo,608,Spain,Male,45,4,0.00,2,0,0,36697.48,1
3996,15746183,Pye,573,France,Female,27,4,0.00,2,1,1,157549.60,0
3997,15701885,Tucker,647,France,Female,40,9,0.00,2,0,1,92357.21,0
3998,15663650,Russell,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
3999,15806184,Burns,618,Spain,Male,33,4,0.00,2,1,1,77550.18,0
4000,15616700,Leach,622,Spain,Female,41,9,0.00,2,1,1,155786.39,0
4001,15649738,White,698,France,Female,46,0,0.00,2,1,1,125962.02,0
4002,15773512,Bischof,627,Spain,Female,25,4,0.00,1,1,1,194313.93,0
4003,15746326,Fields,591,France,Male,43,3,0.00,2,0,1,198926.36,0
4004,15742971,Whitehead,708,France,Female,44,2,161887.81,2,1,0,84870.23,0
4005,15737173,Andrews,497,Spain,Male,24,3,0.00,2,1,0,76390.01,0
4006,15604732,Milani,483,France,Female,30,9,0.00,2,0,0,136356.97,0
4007,15590146,Mao,630,France,Male,50,1,81947.76,1,0,1,63606.22,1
4008,15632967,Feng,520,France,Male,34,3,0.00,2,1,1,104703.96,0
4009,15737133,P'eng,706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0
4010,15805627,Nebechukwu,670,France,Male,37,2,0.00,2,1,1,54229.74,0
4011,15664543,Shaw,699,France,Male,40,7,0.00,1,0,1,152876.13,1
4012,15599182,Reynolds,597,Spain,Female,33,2,0.00,2,1,1,4700.66,0
4013,15790247,Sims,536,Spain,Male,40,9,0.00,2,1,1,11959.03,0
4014,15588123,Horton,677,France,Female,27,2,0.00,2,0,1,114685.92,0
4015,15671930,H?,717,France,Female,36,5,0.00,2,1,1,145551.60,0
4016,15752912,Perkin,661,France,Female,30,7,0.00,2,1,0,72196.57,0
4017,15657163,Cockrum,623,Germany,Male,42,1,149332.48,2,1,0,100834.22,0
4018,15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0
4019,15647207,Onwuemelie,609,France,Male,26,7,0.00,2,1,0,98463.99,0
4020,15648951,Kao,785,Spain,Male,41,7,0.00,2,1,1,199108.88,0
4021,15649280,Lucchese,521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0
4022,15589541,Sutherland,557,France,Female,27,2,0.00,2,0,1,4497.55,0
4023,15727350,Pai,516,France,Female,37,8,113143.12,1,0,0,3363.36,0
4024,15653547,Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
4025,15698816,Tuan,721,Spain,Female,33,4,72535.45,1,1,1,103931.49,0
4026,15695097,Chiedozie,564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0
4027,15664547,Black,760,France,Male,37,7,0.00,1,0,0,32863.24,1
4028,15761453,Kovalev,667,France,Male,42,6,0.00,1,1,0,88890.05,0
4029,15627365,Calabresi,732,France,Male,46,0,0.00,2,1,1,184350.78,0
4030,15716609,L?,484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1
4031,15724648,Chikezie,725,France,Male,26,6,98684.15,1,0,0,133720.57,0
4032,15707242,Ibeamaka,504,Spain,Male,40,5,0.00,2,0,0,146703.36,0
4033,15783477,Biryukov,706,Germany,Female,39,8,112889.91,1,0,1,6723.66,0
4034,15747014,Pisani,850,France,Female,28,1,105245.34,1,0,1,74780.13,0
4035,15666297,Abramova,706,Spain,Female,53,3,0.00,3,0,0,88479.02,1
4036,15745527,Burke,655,France,Male,37,5,93147.00,2,1,0,66214.13,0
4037,15627999,Kung,590,Spain,Male,30,3,0.00,2,1,0,83090.35,0
4038,15747724,Briggs,671,Spain,Female,34,10,0.00,1,1,0,23235.38,0
4039,15770101,Millar,766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0
4040,15612505,Joseph,835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0
4041,15633950,Yen,737,France,Male,41,1,101960.74,1,1,1,123547.28,0
4042,15660735,T'ang,581,Spain,Female,31,6,0.00,2,1,0,188377.21,0
4043,15576156,Abazu,710,Spain,Female,28,6,0.00,1,1,0,48426.98,0
4044,15644692,Bibb,546,France,Female,47,8,0.00,1,1,1,66408.01,1
4045,15607753,Alexandrova,606,Spain,Female,23,10,70417.79,1,0,1,90896.04,0
4046,15706036,Lombardo,552,Germany,Male,38,10,132271.12,2,1,1,46562.02,0
4047,15713655,Calabrese,720,France,Female,38,10,0.00,2,1,1,56229.72,1
4048,15571778,Trentini,817,France,Female,55,10,117561.49,1,1,0,95941.55,1
4049,15721582,Hale,644,Germany,Female,40,4,77270.08,2,1,1,115800.10,1
4050,15605284,Outtrim,688,France,Male,26,1,0.00,2,1,1,104435.94,0
4051,15726313,Napolitani,687,Spain,Female,50,5,0.00,2,1,0,110230.40,0
4052,15658233,Naylor,724,France,Female,41,5,109798.25,1,0,1,149593.61,0
4053,15576360,Ch'iu,600,France,Male,40,1,141136.79,1,1,1,67803.83,0
4054,15666252,Ritchie,706,Spain,Male,42,9,0.00,2,1,1,28714.34,0
4055,15643671,Chiekwugo,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1
4056,15671973,Chukwuemeka,467,Spain,Male,39,5,0.00,2,1,1,7415.96,0
4057,15602845,Udinesi,466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0
4058,15615032,Peng,624,Spain,Male,46,3,0.00,2,1,1,62825.03,0
4059,15801247,Fan,605,Spain,Male,39,10,105317.73,2,1,0,138021.36,0
4060,15631848,Grover,727,France,Female,26,9,121508.28,1,1,1,146785.44,0
4061,15694456,Toscani,756,France,Male,62,3,0.00,1,1,1,11199.04,1
4062,15781987,Akhtar,641,France,Male,31,9,112494.99,1,1,1,32231.60,0
4063,15709368,Milne,614,France,Female,43,6,0.00,2,1,1,109041.53,0
4064,15605264,Walker,669,Germany,Male,47,0,63723.78,2,1,1,181928.25,0
4065,15736495,Jackson,712,France,Male,34,8,114088.32,1,1,0,92794.61,0
4066,15603550,Longo,588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0
4067,15695585,Atkins,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0
4068,15676353,Etheridge,598,France,Male,35,8,114212.60,1,1,1,74322.85,0
4069,15780256,Palfreyman,630,France,Male,34,9,0.00,2,1,1,114006.35,0
4070,15611318,Kruglova,599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1
4071,15744717,Duffy,726,France,Female,44,2,0.00,2,1,1,26733.86,0
4072,15804787,Onyemauchechukwu,562,France,Male,75,5,87140.85,1,1,1,39351.64,0
4073,15803365,Coffee,653,Spain,Male,55,2,70263.83,1,0,1,62347.71,0
4074,15803947,Teng,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1
4075,15694253,Palerma,686,France,Female,41,7,152105.57,2,0,1,132374.41,0
4076,15760825,Fraser,604,France,Female,40,1,0.00,2,1,0,123207.17,0
4077,15632977,Hsiao,745,France,Male,47,5,0.00,2,0,0,145789.71,0
4078,15641860,Bradley,764,Germany,Male,34,6,108760.27,2,1,0,166324.79,1
4079,15613623,Tilley,640,Spain,Male,62,3,0.00,1,1,1,101663.47,0
4080,15612627,Ozuluonye,627,Germany,Male,29,5,139541.58,2,1,0,80607.33,0
4081,15582276,Greco,638,France,Male,34,5,133501.36,1,0,1,155643.04,0
4082,15709135,Pirozzi,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0
4083,15773273,Runyon,730,Spain,Male,38,5,118866.36,1,1,1,163317.50,0
4084,15607877,Maclean,576,Spain,Male,26,8,0.00,2,0,1,34101.06,0
4085,15775433,Tang,666,Germany,Male,71,1,53013.29,2,1,1,112222.64,0
4086,15591100,Chiemela,675,Spain,Male,36,9,106190.55,1,0,1,22994.32,0
4087,15690372,Henry,553,Spain,Male,38,1,181110.13,2,1,0,184544.59,0
4088,15762134,Liang,506,Germany,Male,59,8,119152.10,2,1,1,170679.74,0
4089,15615219,Obielumani,518,France,Male,59,5,138772.15,1,0,1,123872.00,0
4090,15670066,Ibezimako,643,Spain,Male,34,6,0.00,2,1,1,116046.22,0
4091,15813327,Romani,710,France,Male,21,4,109130.96,2,1,1,56191.99,0
4092,15662263,Castillo,749,Germany,Male,22,4,94762.16,2,1,1,42241.54,0
4093,15630698,Hay,745,France,Female,55,9,110123.59,1,0,1,51548.14,1
4094,15656613,McGregor,646,France,Female,34,3,131283.11,1,0,0,130500.65,0
4095,15746190,Payton,624,Spain,Female,28,2,0.00,2,0,1,104353.26,0
4096,15764409,Goodman,613,France,Male,37,9,108286.50,1,1,1,114153.44,0
4097,15613923,Reed,581,Spain,Female,43,4,170172.90,1,0,1,100236.02,0
4098,15573599,Adamson,506,France,Female,57,6,0.00,2,0,1,194421.12,1
4099,15706071,Hunt,528,Germany,Male,39,0,127631.62,1,0,1,22197.80,1
4100,15614187,Pottinger,648,Germany,Female,39,3,126935.98,2,0,1,57995.74,0
4101,15801316,Ifeatu,523,France,Male,61,8,66250.71,1,1,1,21859.06,0
4102,15676835,Anayolisa,710,Spain,Male,33,1,0.00,2,1,0,168313.17,0
4103,15679738,Brown,527,Spain,Female,35,8,0.00,1,1,0,98031.53,1
4104,15742272,Ozerova,669,France,Female,44,8,96418.09,1,0,0,131609.48,1
4105,15584749,Humphries,668,Germany,Male,39,4,79896.00,1,1,0,38466.39,0
4106,15756301,Daniels,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0
4107,15640059,Smith,606,France,Male,40,5,0.00,2,1,1,70899.27,0
4108,15576352,Revell,586,Spain,Female,57,3,0.00,2,0,1,6057.81,0
4109,15779581,Bottrill,734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1
4110,15757306,Miller,738,Spain,Male,49,3,0.00,3,1,1,65066.48,1
4111,15701522,Yermolayeva,711,France,Female,29,9,0.00,2,0,1,3234.80,0
4112,15613048,Anderson,648,Germany,Female,40,5,139973.65,1,1,1,667.66,1
4113,15801630,Yen,558,France,Male,40,6,0.00,2,1,0,173844.89,0
4114,15715003,Ko,625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0
4115,15773868,Belov,653,Germany,Female,37,3,125734.20,2,1,0,134625.09,1
4116,15645353,Chubb,607,France,Male,26,1,0.00,1,1,0,29818.20,0
4117,15799811,Herrera,724,France,Male,40,10,0.00,1,1,0,127847.25,1
4118,15622454,Zaitsev,695,Spain,Male,28,0,96020.86,1,1,1,57992.49,0
4119,15674343,Esposito,597,France,Male,44,8,78128.13,2,0,1,109153.04,0
4120,15615832,Teague,675,Spain,Female,35,8,155621.08,1,0,1,35177.31,0
4121,15766374,Leak,632,Germany,Male,42,4,119624.60,2,1,1,195978.86,0
4122,15786800,Gould,723,Germany,Male,52,5,131694.97,1,0,1,92873.50,1
4123,15674148,Milanesi,579,Spain,Male,33,6,0.00,1,1,0,94993.04,1
4124,15571873,Sung,655,France,Male,24,9,107065.31,1,1,1,51959.82,0
4125,15724543,Mao,597,France,Male,61,5,0.00,2,1,1,81299.17,0
4126,15723864,Lucas,828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1
4127,15616555,Fu,850,Germany,Male,41,8,60880.68,1,1,0,31825.84,0
4128,15784761,Ballard,554,Spain,Female,46,7,87603.35,3,0,1,96929.24,1
4129,15711028,Nnachetam,534,France,Male,52,1,0.00,3,1,1,104035.41,1
4130,15796993,McCollum,741,France,Male,52,1,171236.30,2,0,0,21834.40,1
4131,15709387,Obiajulu,711,France,Male,52,5,0.00,1,1,1,159808.95,0
4132,15722533,Logue,716,France,Female,40,3,0.00,2,0,1,167636.15,0
4133,15800845,Artemieva,732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0
4134,15677371,Ko,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0
4135,15757434,Yang,599,France,Male,28,7,119706.22,1,0,0,31190.42,0
4136,15813303,Rearick,513,Spain,Male,88,10,0.00,2,1,1,52952.24,0
4137,15720814,Warren,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0
4138,15678460,Dodgshun,691,France,Male,30,9,0.00,1,1,0,49594.02,0
4139,15666095,Costa,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
4140,15720354,Knowles,581,France,Male,71,4,0.00,2,1,1,197562.08,0
4141,15684669,Parkes,567,France,Female,41,9,137891.35,1,1,0,142009.46,1
4142,15574142,Chuang,458,Germany,Female,28,2,171932.26,2,1,1,9578.24,0
4143,15723488,Watson,668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1
4144,15740237,Millar,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
4145,15673084,Galkin,645,Spain,Male,38,1,68079.80,1,0,1,166264.89,0
4146,15589380,Fraser,713,Germany,Male,40,3,114446.84,2,1,1,87308.18,0
4147,15764335,Caldwell,463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0
4148,15586959,Unaipon,468,France,Female,42,5,0.00,2,1,0,125305.34,0
4149,15664270,Balsillie,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1
4150,15802909,Hu,706,Germany,Female,56,3,139603.22,1,1,1,86383.61,0
4151,15748481,Howey,564,France,Female,27,6,0.00,1,0,0,7819.76,0
4152,15669656,Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99,0
4153,15597265,Mao,660,France,Male,38,7,0.00,2,0,1,146585.53,0
4154,15686588,Manfrin,777,France,Female,28,2,134571.50,1,0,1,118313.38,0
4155,15764841,Vidler,623,France,Female,35,0,130557.24,1,1,1,47880.71,0
4156,15808689,Morres,850,France,Female,31,4,0.00,2,1,1,33082.81,0
4157,15648064,Kennedy,649,France,Male,33,2,0.00,2,1,0,2010.98,0
4158,15754649,Fang,705,Spain,Female,57,3,0.00,2,1,1,34134.14,0
4159,15696373,Gill,687,France,Female,44,9,0.00,2,0,0,103042.20,1
4160,15642912,Tu,618,France,Female,21,2,125682.79,1,0,0,57762.00,0
4161,15671514,Sinclair,669,Spain,Female,33,8,0.00,2,0,1,128538.05,0
4162,15725036,Jideofor,709,France,Male,42,9,118546.71,1,0,1,77142.85,0
4163,15569187,Fleming,680,Spain,Male,35,9,0.00,2,0,0,143774.06,0
4164,15809800,Korovina,726,France,Female,38,4,0.00,2,0,0,6787.48,0
4165,15623062,Vasilyeva,660,Germany,Male,24,5,85089.30,1,1,1,71638.00,0
4166,15610002,Chidubem,802,Spain,Male,41,5,0.00,2,1,1,134626.30,0
4167,15672945,Parkes,661,France,Female,37,5,136425.18,1,1,0,81102.81,0
4168,15729435,McKenzie,623,France,Male,40,6,0.00,2,1,1,66119.07,0
4169,15647890,Su,691,France,Male,37,9,149405.18,1,1,1,146411.60,0
4170,15566689,Chimaoke,554,Spain,Male,66,8,0.00,2,1,1,116747.62,0
4171,15678206,Yeh,464,France,Male,46,6,161798.53,1,1,0,182944.47,0
4172,15587507,Feng,850,France,Male,47,6,0.00,1,1,0,187391.02,1
4173,15728167,Abramovich,667,France,Male,44,2,122806.95,1,0,0,15120.86,0
4174,15585533,Calabrese,679,France,Male,36,6,147733.64,1,0,1,172501.38,0
4175,15623063,Taylor,651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1
4176,15749679,Beck,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
4177,15614520,Smith,682,France,Female,37,8,148580.12,1,1,0,35179.18,0
4178,15640078,Chambers,660,Germany,Female,39,5,135134.99,1,1,0,173683.00,1
4179,15808283,Kelly,647,France,Female,33,4,0.00,1,1,0,152323.04,0
4180,15731267,Rizzo,797,France,Male,37,4,75263.70,1,1,0,85801.77,0
4181,15683195,Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45,0
4182,15681550,Lablanc,614,France,Female,41,8,121558.46,1,1,1,598.80,0
4183,15711834,Long,650,Spain,Female,30,6,0.00,1,0,0,67997.13,1
4184,15722813,Byrne,470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0
4185,15698335,Bergamaschi,504,France,Female,73,8,0.00,1,1,1,34595.58,0
4186,15774847,Knight,593,France,Male,50,6,171740.69,1,0,0,20893.61,0
4187,15675328,Knight,449,France,Female,37,6,0.00,2,1,0,82176.48,0
4188,15625524,Rowe,512,France,Male,40,5,0.00,2,1,1,146457.83,0
4189,15716431,Brookes,775,France,Female,30,10,191091.74,2,1,1,96170.38,0
4190,15609735,Campbell,533,Germany,Male,51,6,127545.56,2,0,0,79559.02,1
